customerID,Churn,Value_at_Risk
5766-FTRTS,0,6080.400000000001
0396-HUJBP,0,38.6
5178-LMXOP,1,95.1
8879-ZKJOF,0,3273.85
6285-FTQBF,0,1839.6000000000001
8185-UPYBR,1,453.0
4585-HETAI,1,295.0
7526-BEZQB,1,1152.6
1474-JUWSM,0,3967.2000000000003
3530-CRZSB,0,144.54999999999998
8498-XXGWA,0,3584.75
9617-INGJY,0,70.6
0621-TSSMU,0,1117.2
7234-KMNRQ,0,76.0
7636-PEPNS,0,2557.8
4683-WYDOU,0,6671.2
9052-DHNKM,0,1600.3
6794-HKIAJ,0,5623.400000000001
5578-NKCXI,0,5756.5
1642-HMARX,0,6235.6
3096-WPXBT,0,6142.7
8434-PNQZX,0,3294.9
5950-AAAGJ,0,1517.3999999999999
4299-OPXEJ,0,1094.8
4951-UKAAQ,1,355.8
9618-LFJRU,0,81.8
6693-DJWTY,0,1946.0
0744-GKNGE,0,5555.2
6447-EGDIV,0,649.4499999999999
1167-OYZJF,0,1343.3500000000001
2108-YKQTY,1,202.8
4806-DXQCE,0,7955.5
4918-QLLIW,1,160.2
7056-IMHCC,1,5400.700000000001
4854-SSLTN,0,119.0
5294-DMSFH,0,2546.2
4837-PZTIC,0,1969.3
1625-JAIIY,1,5644.0
0603-OLQDC,0,838.1999999999999
3272-VUHPV,0,450.4
4176-FXYBO,0,5915.7
1063-DHQJF,0,6358.35
8663-UPDGF,0,1807.0
6719-FGEDO,0,6984.0
1837-YQUCE,0,4084.5
2947-DOMLJ,1,50.6
4112-LUEIZ,1,895.0
0369-ZGOVK,0,1971.2000000000003
4510-HIMLV,1,69.8
9919-KNPOO,0,1980.3
8749-JMNKX,1,4783.8
7872-BAAZR,0,1036.15
9391-LMANN,0,5085.35
2430-USGXP,1,2425.2
8174-TBVCF,0,6636.0
1698-XFZCI,0,6572.75
1877-HKBQX,0,600.6
4450-DLLMH,0,142.6
0428-AXXLJ,0,487.5
2746-DIJLO,0,2308.2999999999997
5955-ERIHD,1,1704.6000000000001
0917-EZOLA,1,7498.8
3508-VLHCZ,0,6429.05
4086-ATNFV,0,2067.2
0468-YRPXN,0,2865.2
5996-NRVXR,0,3926.0
3739-YBWAB,0,1272.6000000000001
7047-FWEYA,0,4744.900000000001
2000-MPKCA,0,6249.5
9762-YAQAA,0,3174.6000000000004
5949-EBSQK,1,245.8
5473-KHBPS,0,4976.400000000001
0100-DUVFC,0,7336.0
5397-TUPSH,0,4611.75
8950-MTZNV,0,44.95
0326-VDYXE,0,6835.5
6773-LQTVT,0,1033.85
7274-RTAPZ,1,90.55
0436-TWFFZ,0,5711.75
8566-YPRGL,0,19.5
0311-UNPFF,1,2308.7999999999997
6609-MXJHJ,0,753.0
2669-OIDSD,0,4802.4
8400-WZICQ,0,3063.5
3834-XUIFC,1,596.4
9576-SYUHJ,0,3372.55
0410-IPFTY,0,2599.35
2831-EBWRN,0,183.6
9430-NKQLY,0,1807.2
8414-MYSHR,1,457.0
0247-SLUJI,0,19.7
9402-ORRAH,0,1372.5
6483-OATDN,0,410.4
1293-HHSHJ,0,738.5
4840-ORQXB,0,5866.0
7599-FKVXZ,1,4458.3
3982-DQLUS,0,5573.75
8610-ZIKJJ,0,40.6
3756-VNWDH,0,6548.75
7801-KICAO,0,1334.7
7673-LPRNY,0,1806.6499999999999
8229-TNIQA,1,181.2
6060-QBMGV,0,1389.5
7339-POGZN,0,202.8
2828-SLQPF,0,855.0
4465-VDKIQ,0,1400.3999999999999
2921-XWDJH,0,3171.1
6221-AVQYL,1,146.5
2558-BUOZZ,0,4455.599999999999
9257-AZMTZ,0,1045.2
0003-MKNFE,0,539.1
0975-UYDTX,0,2342.6
7743-EXURX,1,408.4
4682-BLBUC,0,3121.8
0975-VOOVL,0,87.6
5968-VXZLG,0,93.2
5569-KGJHX,1,768.15
4988-IQIGL,1,75.35
5201-FRKKS,0,1857.5
9799-CAYJJ,0,138.6
7730-IUTDZ,1,3233.6
0426-TIRNE,1,20.9
5443-SCMKX,0,5469.4
8295-KMENE,0,4510.55
6738-ISCBM,0,2376.0
9821-BESNZ,0,6880.5
3678-MNGZX,0,1356.6
1335-NTIUC,0,224.54999999999998
2916-BQZLN,0,1610.25
4558-CGYCZ,0,79.0
2368-GAKKQ,0,7955.5
8710-YGLWG,0,44.9
3199-XGZCY,0,602.0
3785-KTYSH,0,1303.8000000000002
6814-ZPWFQ,0,1275.0
4063-EIKNQ,0,230.45
6993-YCOBK,0,6636.0
5206-HPJKM,0,943.5
7587-RZNME,1,129.89999999999998
0748-RDGGM,1,7665.0
8393-JMVMB,0,19.45
5019-GQVCR,0,3648.5499999999997
6036-TTFYU,0,313.6
2550-AEVRU,0,3046.65
0969-RGKCU,0,732.6
0378-CJKPV,0,8071.2
4706-AXVKM,1,932.8
5889-JTMUL,1,4752.5
9026-RNUJS,1,251.75
3746-EUBYR,1,74.6
2332-EFBJY,1,315.2
2880-FPNAE,0,148.4
1703-MGIAB,0,1173.0
4311-QTTAI,0,309.6
9474-PHLYD,1,891.75
4318-RAJVY,0,198.0
2165-VOEGB,1,4839.2
3612-YUNGG,0,6988.8
2254-DLXRI,0,79.15
5062-CJJKH,0,1341.25
9028-LIHRP,0,7114.2
2219-MVUSO,1,361.2
1053-MXTTK,0,7822.8
1530-ZTDOZ,0,1991.85
1301-LOPVR,0,1605.15
0853-TWRVK,0,7603.2
8914-RBTSB,1,2907.7999999999997
6212-ATMLK,0,4785.0
8200-LGKSR,0,5907.2
1568-BEKZM,0,6303.5
0670-ANMUU,0,6933.150000000001
6897-RWMUB,0,4151.05
0963-ZBDRN,1,3078.4
7594-RQHXR,1,79.6
6999-CHVCF,0,6942.799999999999
6134-KWTBV,0,1450.8
1077-HUUJM,0,497.34999999999997
6331-EWIEB,1,1705.0
0895-LNKRC,0,116.69999999999999
2045-BMBTJ,0,1961.8500000000001
8417-GSODA,0,2581.6
5171-EPLKN,0,535.95
4452-QIIEB,0,307.3
5998-VVEJY,1,2093.0
1624-NALOJ,1,449.0
6741-EGCBI,0,2715.0
7820-ZYGNY,0,5698.35
4317-VTEOA,1,50.75
9677-AVKED,0,4483.799999999999
1670-SVOWZ,1,1255.1000000000001
2227-JRSJX,0,2082.15
9847-HNVGP,0,339.15
6696-YDAYZ,0,328.0
8980-WQFWL,0,2173.5
1730-ZMAME,0,2544.0
6506-EYCNH,0,547.4
4634-JLRJT,0,20.35
9501-UKKNL,0,3050.3
2560-QTSBS,0,1677.6000000000001
7541-YLXCL,1,2354.4
4795-WRNVT,0,2604.0
6080-TCMYC,0,3248.0
0260-ZDLGK,1,656.1
7860-UXCRM,0,4693.5
6357-JJPQT,0,241.5
2292-XQWSV,0,2412.0
9552-TGUZV,0,600.0
5913-INRQV,0,3065.1000000000004
8722-NGNBH,1,200.0
6210-KBBPI,1,895.0500000000001
9643-YBLUR,0,621.4499999999999
8734-FNWVH,0,1850.7
9447-YPTBX,0,992.5000000000001
0133-BMFZO,1,172.5
6128-CZOMY,1,45.65
9540-JYROE,1,560.8
9026-LHEVG,0,366.75
2260-USTRB,1,140.4
3656-TKRVZ,1,166.05
7011-CVEUC,0,2392.5
6185-TASNN,0,46.3
7925-PNRGI,0,3658.5
8623-TMRBY,1,4294.2
1552-CZCLL,0,1100.0
3038-PQIUY,0,2513.7000000000003
1501-SGHBW,1,91.7
9313-CDOGY,0,744.8000000000001
8148-BPLZQ,0,1693.1999999999998
2623-DRYAM,0,7122.5
9987-LUTYD,0,716.9499999999999
3208-YPIOE,1,2934.75
4488-KQFDT,0,6340.95
2612-RANWT,1,1201.8000000000002
5693-PIPCS,0,4085.65
0491-KAPQG,0,1547.7
1925-LFCZZ,0,2752.75
8039-EQPIM,0,4157.25
6900-PXRMS,1,2749.5
8707-RMEZH,0,6023.7
3346-BRMIS,1,870.3000000000001
3209-ZPKFI,0,2549.75
6479-VDGRK,0,6141.599999999999
9373-WSLOY,0,1650.0
2933-FILNV,1,48.8
3569-JFODW,0,6548.400000000001
9819-FBNSV,0,2673.25
9544-PYPSJ,0,5958.2
1591-XWLGB,0,1409.3500000000001
0396-UKGAI,0,1271.8999999999999
3243-ZHOHY,0,321.6
5186-EJEGL,0,625.5
7527-QNRUS,0,427.54999999999995
9986-BONCE,1,83.8
2722-JMONI,1,49.55
2203-GHNWN,0,1911.6000000000001
3878-AVSOQ,0,71.25
3258-SYSWS,0,8193.6
5296-PSYVW,0,1767.6000000000001
6319-QSUSR,0,216.7
4083-EUGRJ,1,182.25
7579-OOPEC,1,100.3
0512-FLFDW,0,6030.0
1771-OADNZ,1,2781.1000000000004
0487-CRLZF,0,3648.05
2107-FBPTK,0,3123.0
9451-WLYRI,0,1009.6500000000001
8219-VYBVI,0,975.0
1991-VOPLL,0,171.45000000000002
9738-QLWTP,0,3194.1000000000004
1016-DJTSV,0,557.6
9419-IPPBE,0,4597.650000000001
0174-QRVVY,0,1799.8500000000001
5699-BNCAS,0,1750.1499999999999
2900-PHPLN,0,1368.5
0612-RTZZA,1,25.25
8106-GWQOK,0,2280.0
8751-EDEKA,0,2517.2000000000003
6878-GGDWG,0,620.8
4039-PIMHX,0,2440.2
8450-LUGUK,0,891.7
3604-WLABM,0,542.5
0795-GMVQO,0,7363.3
2259-OUUSZ,0,248.5
1142-IHLOO,0,4465.05
6410-LEFEN,1,406.34999999999997
4633-MKHYU,0,795.6
6257-RJOHI,0,203.2
1545-JFUML,0,7029.0
3194-ORPIK,1,4220.0
7826-VVKWT,0,2317.2
1353-GHZOS,0,1314.5
2587-EKXTS,0,4906.0
5442-BXVND,0,800.25
8816-VXNZD,1,75.1
9378-FXTIZ,1,3788.1000000000004
1723-HKXJQ,1,4273.5
7825-GKXMW,1,45.8
9753-OYLBX,0,20.5
2364-UFROM,0,2112.0
6656-JWRQX,0,30.55
6473-ULUHT,0,1358.4
1240-KNSEZ,1,20.1
0836-SEYLU,1,365.84999999999997
4433-JCGCG,1,4646.0
3716-BDVDB,1,69.1
7688-AWMDX,0,3869.5
2842-BCQGE,0,3240.0499999999997
7244-QWYHG,0,2222.5
5899-MQZZL,1,975.0
6849-OYAMU,1,1900.0
5312-UXESG,0,4020.0499999999997
9488-HGMJH,1,71.15
6038-GCYEC,1,1299.6
2150-WLKUW,0,2556.0
7159-FVYPK,0,207.45000000000002
7032-LMBHI,0,2392.05
1150-WFARN,1,7286.25
6088-BXMRG,0,3163.2
3144-AUDBS,1,294.9
4821-SJHJV,0,2867.2
7346-MEDWM,0,4911.75
1137-DGOWI,0,2107.5
5616-PRTNT,1,388.0
3812-LRZIR,0,661.5
4818-QIUFN,1,1583.0
9483-GCPWE,0,180.9
4227-OJHAL,0,4964.0
9220-CXRSC,0,4236.599999999999
4993-JCRGJ,0,2191.7999999999997
9537-JALFH,0,1373.1
6698-OXETB,0,224.39999999999998
2103-ZRXFN,0,50.75
3724-BSCVH,0,204.5
4877-TSOFF,0,4166.25
9209-NWPGU,0,2877.6000000000004
6961-VCPMC,1,3698.4
7306-YDSOI,0,4122.75
5288-AHOUP,0,863.5
6688-UZPWD,1,1122.0
0655-YDGFJ,0,1419.5500000000002
8468-EHYJA,0,5680.05
6823-SIDFQ,0,511.0
1097-FSPVW,0,2291.1
2839-RFSQE,1,41.3
8328-SKJNO,0,934.9499999999999
7010-ZMVBF,0,368.09999999999997
5201-CBWYG,0,1537.6000000000001
0968-GSIKN,1,70.8
1965-DDBWU,1,1424.8
9057-SIHCH,1,289.79999999999995
6352-GIGGQ,0,5949.599999999999
3635-QQRQD,0,1243.1000000000001
6771-XWBDM,1,5956.5
2897-DOVND,0,139.6
3082-YVEKW,0,1774.45
0191-EQUUH,0,876.2499999999999
7134-HBPBS,0,7783.2
3489-HHPFY,0,168.1
2926-JEJJC,0,161.6
8601-QACRS,1,253.0
4950-BDEUX,0,1722.0
5789-LDFXO,0,590.4000000000001
0508-OOLTO,0,143.3
2984-TBYKU,0,7552.8
9822-WMWVG,0,4366.5
2391-SOORI,1,197.4
9040-KZVWO,0,1963.0
2645-QTLMB,1,659.75
4806-HIPDW,1,68.95
1548-ARAGG,0,234.0
6339-RZCBJ,0,3787.2000000000003
4424-TKOPW,1,187.7
4415-WNGVR,0,950.4000000000001
2522-AHJXR,0,6567.0
0412-UCCNP,0,3256.0
1816-FLZDK,0,29.15
7096-UCLNH,0,20.05
8443-ZRDBZ,1,304.2
9136-ALYBR,1,24.45
4615-PIVVU,0,2793.0
8885-QSQBX,0,49.55
7479-NITWS,1,625.4499999999999
8617-ENBDS,0,220.79999999999998
9385-NXKDA,0,5950.8
0430-IHCDJ,0,735.0
2959-MJHIC,1,321.4
6674-KVJHG,0,277.2
1814-DKOLC,0,127.25
4201-JMNGR,1,55.8
9351-HXDMR,0,7984.8
3537-HPKQT,0,4276.25
2129-ALKBS,0,1048.0
5821-MMEIL,0,1134.3
5960-WPXQM,1,79.05
0684-AOSIH,1,95.0
8260-NGFNY,1,25.2
1309-XGFSN,0,4204.2
1866-RZZQS,1,4034.4
6968-URWQU,0,2423.05
4742-TXUEX,0,907.1
9631-XEYKE,0,151.2
8631-NBHFZ,1,5240.400000000001
1335-MXCSE,0,3038.75
8873-TMKGR,0,553.9000000000001
8800-JOOCF,0,1008.5999999999999
1469-LBJQJ,0,6943.2
4958-XCBDQ,1,3549.0
8337-UPOAQ,1,898.0
0064-YIJGF,0,2045.25
2386-OWURY,0,5527.4
1725-IQNIY,1,5926.5
0310-VQXAM,0,178.65
6598-RFFVI,1,38.6
3453-RTHJQ,0,414.59999999999997
6712-OAWRH,1,2372.5
6278-FEPBZ,0,182.25
4280-DLSHD,0,438.0
1508-DFXCU,0,977.4000000000001
8614-VGMMV,1,736.5
7868-BGSZA,0,3448.6
2800-QQUSO,0,4212.599999999999
2930-UOTMB,1,2022.75
7973-DZRKH,0,6002.7
5914-DVBWJ,1,1538.1000000000001
7698-YFGEZ,0,20.0
2533-QVMSK,1,5740.099999999999
9773-PEQBZ,0,798.5
8644-XLFBW,1,71.65
0650-BWOZN,0,1323.8999999999999
8625-AZYZY,1,2511.6000000000004
7785-RDVIG,0,57.900000000000006
9602-WCXPI,0,1007.4999999999999
2903-YYTBW,0,44.55
3620-MWJNE,0,108.9
8573-JGCZW,0,334.04999999999995
6837-HAEVO,0,7245.0
6701-YVNQG,0,6386.400000000001
9306-CPCBC,1,222.75
4304-XUMGI,0,3757.5000000000005
9504-YAZWB,0,1073.25
8819-ZBYNA,0,6327.799999999999
6174-NRBTZ,0,1414.5
9481-IEBZY,0,8128.8
1833-VGRUM,1,74.2
6137-NICCO,0,564.3
9065-ZCPQX,0,5677.2
6402-EJMWF,0,221.2
3620-EHIMZ,0,1006.2
3213-VVOLG,0,0.0
6870-ECSHE,0,40.9
8747-UDCOI,0,1257.75
8374-XGEJJ,1,4343.0
2656-TABEH,1,400.8
6946-LMSQS,1,2226.25
4626-OZDTJ,0,4011.15
9169-BSVIN,0,897.0
2325-ZUSFD,1,3995.7
8194-PEEBY,0,477.59999999999997
6872-HXFNF,0,3734.4
3932-CMDTD,1,422.6
7714-YXSMB,0,2613.0
8387-UGUSU,0,300.75
1080-BWSYE,0,1641.6
4039-HEUNW,1,3474.0
1194-HVAIF,0,2565.0
0812-WUPTB,1,70.85
3594-UVONA,1,3008.25
0004-TLHLJ,1,295.6
1767-TGTKO,0,363.6
8439-LTUGF,0,200.0
8805-JNRAZ,0,98.4
5089-IFSDP,1,6348.1
6418-HNFED,0,4245.75
0206-OYVOC,0,885.5
7291-CDTMJ,0,19.65
7128-GGCNO,0,3348.7999999999997
0237-YFUTL,0,5482.5
7691-KGKGP,0,3445.0
6710-HSJRD,0,6960.099999999999
3675-EQOZA,0,103.25
0840-DCNZE,0,4086.65
1732-FEKLD,0,5116.5
9862-KJTYK,0,481.65000000000003
0479-HMSWA,0,2741.7000000000003
5854-KSRBJ,0,1778.0
0365-BZUWY,0,1743.35
4817-VYYWS,1,3006.0
5701-SVCWR,0,24.0
3129-AAQOU,0,486.40000000000003
4922-CVPDX,0,1911.0
1396-QWFBJ,1,1555.05
1357-BIJKI,0,4912.5
1099-BTKWT,0,3699.2
5299-SJCZT,1,304.65
2018-PZKMU,0,927.9
7340-KEFQE,0,1744.2
4570-QHXHL,0,393.75
2403-BCASL,1,4589.95
7392-YYPYJ,0,2214.3
2898-LSJGD,1,1174.95
2223-GDSHL,0,8239.55
7359-PTSXY,1,45.75
9470-RTWDV,0,2132.0
2176-OSJUV,0,4625.650000000001
9348-YVOMK,0,179.2
8104-OSKWT,0,957.5999999999999
4521-YEEHE,0,1599.3
4090-KPJIP,0,224.85000000000002
3786-WOVKF,0,7693.2
4503-BDXBD,1,824.45
6086-ESGRL,1,80.15
2592-HODOV,0,250.9
3886-CERTZ,1,7866.0
7995-ZHHNZ,0,2356.2000000000003
3824-RHKVR,0,334.9
5816-SCGFC,0,359.09999999999997
5989-AXPUC,0,8064.799999999999
4979-HPRFL,0,1352.3999999999999
8590-OHDIW,0,771.4
8015-IHCGW,0,8316.0
2332-TODQS,0,1202.4
9278-VZKCD,0,5673.2
8008-OTEZX,0,687.75
2773-OVBPK,0,7457.099999999999
5999-LCXAO,0,29.9
5206-XZZQI,0,4271.799999999999
4803-LBYPN,0,707.2
5759-RCVCB,1,105.60000000000001
6372-RFVNS,1,78.8
2139-FQHLM,0,1709.05
8261-GWDBQ,0,6963.0
1093-YSWCA,0,215.05
8938-UMKPI,1,5000.8
0991-BRRFB,1,889.1999999999999
3882-IYOIJ,0,6915.0
8749-TZYEC,0,1785.6000000000001
1755-FZQEC,0,776.0999999999999
3115-JPJDD,0,4793.75
5600-KTXFM,0,139.9
3871-IKPYH,1,69.1
6319-IEJWJ,1,1804.0
9025-AOMKI,1,561.3
6339-TBELP,0,6134.400000000001
7964-YESJC,0,1591.1999999999998
6173-GOLSU,0,6341.55
5275-SQEIZ,1,80.85
7716-YTYHG,1,3938.3999999999996
9938-ZREHM,0,2667.7
7950-XWOVN,0,381.70000000000005
4390-KYULV,1,61.650000000000006
4647-MUZON,0,1727.1000000000001
9702-AIUJO,0,2240.0
8849-PRIQJ,0,7329.8
8851-RAGOV,0,1776.25
1304-NECVQ,1,157.1
5396-IZEPB,0,177.29999999999998
1729-VLAZJ,0,402.5
8285-ABVLB,0,1389.5
0701-TJSEF,0,614.25
5712-VBOXD,0,80.6
6629-LADHQ,0,101.9
8945-GRKHX,1,78.65
1559-DTODC,0,477.84999999999997
4797-MIWUM,0,141.75
6959-UWKHF,1,42.9
8720-RQSBJ,0,44.0
4537-CIBHB,0,182.25
3815-SLMEF,1,102.75
5154-VEKBL,1,526.5
4324-AHJKS,0,279.0
4355-CVPVS,0,4978.400000000001
4495-LHSSK,0,1037.7
5655-JSMZM,1,4713.8
5915-ANOEI,0,5540.5
9861-PDSZP,0,7779.599999999999
4505-EXZHB,1,446.40000000000003
7225-CBZPL,0,1611.6
6704-UTUKK,0,1331.1
4587-VVTOX,1,631.8
2019-HDCZY,0,6463.799999999999
4652-NNHNY,1,1181.6
8788-DOXSU,0,3619.65
7404-JLKQG,0,172.64999999999998
7421-ZLUPA,0,234.0
8972-HJWNV,1,591.85
3274-NSDWE,0,1332.8000000000002
2632-IVXVF,0,7599.0
3692-JHONH,0,5538.0
8915-NNTRC,0,7754.400000000001
5914-GXMDA,0,617.6
7463-IFMQU,0,1443.6000000000001
2920-RNCEZ,0,69.95
2541-YGPKE,0,2675.4
8515-OCTJS,1,618.75
5382-TEMLV,0,2290.5
3441-CGZJH,0,2597.2
9592-ERDKV,0,2932.25
2860-RANUS,1,1716.0
5261-QSHQM,1,97.8
4778-IZARL,0,6936.299999999999
0432-CAJZV,0,272.1
7008-LZVOZ,0,1669.8
8868-WOZGU,1,2959.6
1200-TUZHR,0,681.6
9365-CSLBQ,0,1728.8500000000001
1334-FJSVR,1,24.25
5884-FBCTL,0,1807.2
7130-CTCUS,0,872.8
6242-FEGFD,0,6375.599999999999
7625-XCQRH,1,841.5
6194-HBGQN,0,4138.650000000001
7634-WSWDB,0,308.0
6986-IXNDM,0,1300.6000000000001
1731-TVIUK,1,374.0
2987-BJXIK,0,5929.0
9769-TSBZE,0,4620.0
0406-BPDVR,1,5481.0
0618-XWMSS,1,2097.2000000000003
1395-WSWXR,0,498.0
6023-GSSXW,0,4240.05
6752-APNJL,0,2289.0
5276-KQWHG,1,139.2
0420-HLGXF,0,3890.25
7446-KQISO,0,4938.75
9823-EALYC,0,5821.2
0582-AVCLN,0,771.4
5803-NQJZO,0,4881.599999999999
2565-JSLRY,1,24.05
2607-DHDAK,0,1425.6000000000001
1073-XXCZD,0,1413.5
0743-HRVFF,0,2863.65
4006-HKYHO,0,5462.1
3727-JEZTU,0,20.4
8143-ETQTI,0,451.95
6689-KXGBO,1,50.55
9667-TKTVZ,0,108.7
3657-COGMW,0,5621.2
8570-KLJYJ,0,1960.2
7754-IXRMC,0,45.35
9473-CBZOP,0,1652.0
2969-WGHQO,0,486.15000000000003
6615-NGGZJ,1,1407.7
4334-HOWRP,0,4676.400000000001
4255-DDUOU,1,20.5
5863-OOKCL,0,188.5
1686-STUHN,0,831.6
1329-VHWNP,0,175.35
2984-MIIZL,1,299.2
0266-GMEAO,0,8229.6
5590-YRFJT,1,489.0
5574-NXZIU,0,6879.6
0019-GFNTW,0,2522.7999999999997
4256-ZWTZI,0,255.0
8309-PPCED,0,7952.400000000001
4098-NAUKP,0,5756.200000000001
5196-WPYOW,0,4023.35
4608-LCIMN,0,357.2
1485-YDHMM,0,4849.0
4054-CUMIA,0,364.5
0603-TPMIB,0,1501.55
2525-GVKQU,0,1236.0
8161-QYMTT,0,658.6999999999999
9581-GVBXT,0,2053.2
5862-BRIXZ,0,2794.5
5404-GGUKR,0,256.75
3308-JSGML,0,3778.95
2126-GSEGL,0,5936.0
3677-TNKIO,1,994.0
0440-QEXBZ,0,2206.6
2434-EEVDB,0,6054.4
6762-QVYJO,0,3465.5
6199-IWKGC,0,4611.5
2675-DHUTR,0,5736.200000000001
8152-VETUR,0,7034.400000000001
9667-EQRXU,1,1209.0
7446-YPODE,0,662.75
9522-BNTHX,0,1912.5
4676-WLUHT,0,2494.8
3329-WDIOK,1,151.8
7980-MHFLQ,0,1792.8
2873-ZLIWT,1,3394.0
3415-TAILE,1,131.4
0757-WCUUZ,0,3420.9
1629-DQQVB,0,701.4
1915-IOFGU,1,70.5
3045-XETSH,1,948.5
0374-AACSZ,0,50.15
7239-HZZCX,1,19.75
4872-VXRIL,0,3620.4000000000005
9140-CZQZZ,0,5412.799999999999
3423-HHXAO,0,273.0
9938-TKDGL,0,6769.4
0531-ZZJWQ,0,4070.0
6537-QLGEX,0,622.4
2688-BHGOG,0,715.9499999999999
7683-CBDKJ,1,916.3000000000001
0946-CLJTI,1,5724.6
3160-TYXLT,0,2453.8999999999996
1325-USMEC,0,6954.5
0916-QOFDP,0,1341.2
0628-CNQRM,1,1485.0
5606-AMZBO,0,781.5
6199-IPCAO,0,756.9000000000001
7665-TOALD,1,69.6
0112-QWPNC,1,4133.15
0324-BRPCJ,1,6813.6
2777-PHDEI,1,78.05
5640-CAXOA,0,1210.5
2235-EZAIK,0,5702.400000000001
3847-BAERP,0,209.0
1196-AMORA,1,515.1999999999999
4282-YMKNA,1,672.75
1453-RZFON,0,49.9
8263-OKETD,0,1378.0
0670-KDOMA,0,20.25
2476-YGEFM,0,2204.0
8687-BAFGU,0,74.0
0641-EVBOJ,0,246.89999999999998
0829-XXPLX,0,1788.0
9974-JFBHQ,0,6345.6
5356-RHIPP,1,20.2
6624-JDRDS,0,176.7
0608-JDVEC,0,990.0
9780-FKVVF,0,354.9
1919-RTPQD,0,313.25
5214-NLTIT,0,6537.599999999999
3345-PBBFH,0,396.4
5055-BRMNE,0,7148.900000000001
9189-JWSHV,1,2245.2
2190-PHBHR,0,6800.400000000001
2650-GYRYL,0,641.85
0746-JTRFU,1,50.1
5208-FVQKB,0,4756.5
7184-LRUUR,0,1435.5
6627-CFOSN,0,5867.55
3982-JGSFD,0,732.6
1574-DYCWE,0,1017.4499999999999
7247-XOZPB,0,4102.200000000001
2466-FCCPT,0,394.0
6211-WWLTF,0,6281.1
4826-TZEVA,0,2992.0
6016-NXBNJ,0,670.25
9138-EFSMO,0,2052.7000000000003
0576-WNXXC,1,2579.85
4632-XJMEX,0,3331.05
8910-LEDAG,0,2432.7
3452-GWUIN,0,1804.05
2716-GFZOR,0,3702.2999999999997
3724-UCSHY,0,117.30000000000001
8626-XHBIE,0,1388.8
4628-CTTLA,1,2240.1
3192-LNKRK,0,2857.7
4439-YRNVD,0,362.5
2876-VBBBL,1,20.25
6834-NXDCA,1,310.7
2208-UGTGR,0,5521.599999999999
3005-TYFRD,0,5700.75
8670-MEFCP,0,3344.4
3079-BCHLN,0,935.3
7777-UNYHB,0,241.20000000000002
5597-GLBUC,1,85.45
7278-CKDNC,0,1932.0
2748-MYRVK,1,6293.700000000001
8450-UYIBU,0,1394.75
2969-VAPYH,0,4053.5
4822-YCXMX,1,2120.0
7181-OQCUT,0,2180.85
8474-UMLNT,0,881.4
9821-POOTN,1,2632.0
3836-FZSDJ,0,1764.3500000000001
9142-XMYJH,0,561.1500000000001
6559-ILWKJ,1,3503.85
0187-QSXOE,0,623.0
7733-UDMTP,0,3135.0
2649-HWLYB,0,4949.75
5214-CHIWJ,0,548.1
4229-CZMLL,1,449.40000000000003
6904-JLBGY,0,8449.199999999999
2465-BLLEU,0,19.75
1685-VAYJF,0,497.20000000000005
8874-EJNSR,0,982.8
6917-YACBP,0,5295.25
5049-MUBWG,0,1950.0
4223-WOZCM,0,99.9
0769-MURVM,0,4730.400000000001
9253-VIFJQ,0,4358.25
7030-FZTFM,0,7984.8
9741-YLNTD,0,527.7
5917-RYRMG,0,633.6
5120-ZBLAI,0,3785.0
1194-BHJYC,0,3791.15
3663-MITLP,1,1518.75
0906-QVPMS,0,8290.800000000001
9025-ZRPVR,1,170.54999999999998
1905-OEILC,0,19.5
7858-GTZSP,0,1038.6
3285-UCQVC,1,1058.2
6248-BSHKG,0,1244.3999999999999
4685-TFLLS,0,356.40000000000003
3470-BTGQO,0,958.65
1209-VFFOC,0,3835.2
8224-DWCKX,0,879.5999999999999
5482-PLVPE,1,48.7
4553-DVPZG,0,6283.7
4902-OHLSK,1,2860.8500000000004
6917-IAYHD,0,33.6
0495-ZBNGW,1,399.5
8620-RJPZN,0,20.7
7572-KPVKK,0,6451.099999999999
2642-MAWLJ,0,729.0
2357-COQEK,1,2892.4
7103-ZGVNT,0,5085.3
3737-GCSPV,1,1058.2
2027-WKXMW,0,6851.25
7137-NAXML,0,463.45
2428-ZMCTB,0,197.5
2961-VNFKL,0,1842.45
1768-HNVGJ,0,3152.25
6963-KQYQB,0,1683.5
5934-RMPOV,0,1864.5
1207-BLKSA,0,1198.6000000000001
4088-YLDSU,1,5728.25
8316-BBQAY,0,3896.75
1166-PQLGG,0,1407.6000000000001
3146-JTQHR,0,196.0
4291-YZODP,0,140.35
4395-PZMSN,0,427.75
6427-FEFIG,0,1886.3999999999999
0017-IUDMW,0,8409.6
8706-HRADD,0,914.55
9955-QOPOY,0,4195.2
4385-ZKVNW,0,2415.6
5446-DKWYW,0,3977.2000000000003
2034-CGRHZ,1,2470.8
5797-APWZC,1,90.6
3683-QKIUE,1,304.79999999999995
4228-ZGYUW,1,360.2
9031-ZVQPT,0,7790.400000000001
2990-IAJSV,0,6624.0
8107-KNCIM,0,1051.3999999999999
9027-YFHQJ,0,175.35
5176-LDKUH,0,3607.2000000000003
4644-OBGFZ,0,1072.5
7926-IJOOU,0,19.3
6480-YAGIY,0,5049.0
4029-HPFVY,0,210.89999999999998
7602-DBTOU,0,1391.6000000000001
5345-BMKWB,0,162.0
